summonerId,summonerName,enemyMissingPings,matchCount
bqnk9AO7b8jVgMC9ewzH3Aolv-xtexLZ1oQI9R0ZtVqvpQ,영봄0,1,1
NndX0uh6wIXR3QPx5GodX4mddkCBTylzrpqmhKD14LFbE2s,성원아 담배피자,1,1
c8uUlvvlxU1LOAdnQI8n4Q4-lOHCscx95k-Kll-5_YNnug,부천 디발라,1,1
c8Pn-l2sgVB2k-PH7NAN1ZwWUyyqcu4f-pdPTZXQpJHuw6k,억까왕 다리우스,1,1
Npdq7-bdiXlBbgNnCg6NUo8NU3mRIHjL0MtUGDLqCEtlNPU,이구역미친년나야,1,1
wWY1elJ18D9TXa7XlWG_p_eAoVGVFuSFJzGQAH4s69TJlxqpfi9SaUmcnA,baby 호,1,1
Nsfho7smv-64IrxVnWARUqPQtAg-BMB7PHlCU5yLdwSRjg,똥챔소환,1,1
NtG9b4Y_sN67A7K0bhU-txvXYglhYM5_JwYSIRK6aXLYvYU,힙합배우는스님,1,1
2Ix1fym4RZ6xyPlZrZPpYzeJiYQqqxSiZLTqfN3iK6DrFL0,조끄네,1,1
bvXoenKOK_hk-7-4GY4ahNk-nPoyhcUfzZ_1ZwcOZBN19ws,확인중,1,1
btH1Hwnws0RnkVKobP0u0N76kUp9xCR3qKLwvnPBVhUWBQ,직장인싫어 ,1,1
NIS0KUxU7lcBtApn3Kh6fSXmpHBMX0FIIDHEXoWL9qoTug,낙낙신,1,1
cQtv1WS0fc8esh3XlM3GRfMPySYgqJojyR2Dmutn4Y-qJWM,HaAn Sunshine,1,1
2U_52mG980jRnpXfk-e35FWhPLthbR5VE0qjzJfusxL85QM,최대원왕자 지,1,1
NEUpV8QyJE5hnBrTw8bVeNJRADbwFNGtTwVDB9lySqjAhCY,야 태 푱,1,1
csgB9rAMnXfJM3i4Dm_XTdYtMKTMkIxxZbi79lQgLKJ-4rCUM4R4SoW7Ng,저돌맹진저돌맹진,1,1
cp3vMYw7fod8eSYbrnoEIwZLZ4rVxaXULbSprJEsumBU7Cs,협곡의 안효석,1,1
MpQlQ0RMnjUbzGpxy6jxmC3pSFIiqvyhJz6b1p6GqjVJx3E,기본기장인,1,1
co9yy21-PKhf0a_MRn5kLO5FaEXdo4ka8iaGryGFDH8tqw,홍링낑,1,1
cmhLBgSH9yXFBlAAxxiJpyJ7chINPcqWFDtLZXHCKrmCuX0,의학관 전기도둑,1,1
MsXji29wPueYTizDQRgeretT9q8jBd_Ie7TDZiJeoNebmEc,그래서말인데유감,1,1
MuTBlN8xqPVqUjS4j2bCBYaA-4Qjjs4VoMCANDWcd2QLERg,185 80 18,1,1
MxQML3He9TWdQqNeA4-XE3v6wvQXSDPulTEOJFw181dIMQ,내목엔폭탄목걸이,1,1
Mycytl1mqsvuOEjAGtr_x398jV0EECPIWGa-o2PoG1LCjKg,en piste revenir,1,1
2kLG7vDfFicKK8nYsFQ6ZTHT9Yw-h0_FIRSVav7OLYTMOT0,체리애플파이,1,1
MysFrSAakDIJYAS32vnrK_xDHG-Zy8Gsd5FG9aHKlkObpBrNiBBoDwCceQ,2월32일,1,1
ccznM9s5zcp4NhVkUJcCPBWMUHtRMKE5Ll6ZzaX1MiZtPjY,혜 코 기,1,1
cca27cUptT2IOmJqVmETi1sPcfLYdqvbRUA6Owrlusv2lA,원딜로어디까지가,1,1
N9J8Dp31q1cFRvoyLumzWxbQNsaiS1b5oR0yi_56bV0lUeQ,죽고픈하루살이,1,1
cYVUASjYHI2tEhPVGlpzWvD3P8nPne5njG5jxfaDBw7wCKw,OVYO686,1,1
N9NiSH5TY3odwEUKUkl7owBatGu5TC52-18SM0-xGK0G6cg,Yasuo sir,1,1
cWGKY5fPXPL_O-JgVO507P2gFGiIqOcYHM2sekSANRuzueE,분노장애둘리,1,1
2afkzJHUGIi-TYAjth6moptr_e-R1r3QMCQzaiHYONg7toE,주열몽,1,1
NCVJx9IwkXt86Z-8xVydlBR7YDZiudCAIKAX1ij-eKXeQoc,보보보라,1,1
cUZ7x_TwFZEZmHJ3UB284DW3cnF2znxpPQx5FqGMOeRxC8c,새벽이슬의방랑자,1,1
NDJ3zqYjazp5TqAb4GKNIR4dJyKzMtwtRcS1woA7PzNJ1t4,민간인 김정민,1,1
bszSBx4kziBOOMUbAVfH8fEIs4d1EC8d_fwqzqmFoXZ8Zgg,여친도암살2,1,1
bpJ9_RzXhiZTWvybuEYCH2Ca1PBHES7wdQU-yQq-JXA9CQ,꾸레보다구너,1,1
P7ggWdRBcQyYe1K7_agogiNAQ4L5fh3sjkURdqfZSSBkklpsvTuHJ174WQ,피잉꾸,1,1
21vJCaE-6_9Zy-NH64MIq8AiEZiUi3WV5G7ClR8sbLRdswA,노래부르는소리,1,1
bJaJOIb6yxm51YM-h2xLFaiCipn2LNhvWOzoV1GEaPzgkA,청우다,1,1
bF8EGiKwdxcJOUNrbdo2rCMfoR2eB6P1sB3PPzLj9pE0-Fc,성뚱뚱뚱,1,1
24_dgzM7i-KLtZ6R09dDhRRY--VUNSjWjPL5a7TWMO05eA,SQUIRTKING,1,1
242wjssSkd-D-fShQZXcn3LGkGqf-thGZH0lgTdouiB48Q,라 빅,1,1
Od4H1KAScyoX_oRL_DJcCYr-nsMpNXSXsnf5Xs44qXBP5Z4,범스테드크리스,1,1
Og9Lx6oVH4uzS8YaY7_e2Aeq1EGEVXGjEjbId1Cv_iC7bw,말할 줄 몰라요,1,1
bBzqlImWBwWNOfXOO9QMARz8weBvKvdTJUtf_bEosNUO-APvg3f-4cO5mA,탑 솔로 가붕이,1,1
bAzXo1_iQYpoaQTu37s3keRAP685_ULrCv-Jn0zne1gF924,한큐에다보내,1,1
b9jmbcjdYGRGKtqIZP1nL8PFCogPADJskk2XXZuwN04IDLM,030826,1,2
22kNhDIg1gj2meXbP3SLYi79khduVw27lv6tjThRI1bxjQ,코 쟘,1,1
b4m_BsGFdwVHUUY2pdU-Qy-8PAwXn-TfojkZl4OCqtZmegRd9MeLIQGgjA,5Dya,1,1
bpE1Ad_Sp3_L4V6KuMPbhniL2qMXe41JCKPinkbIrflqGBE,어밴져스어셈블,1,1
1znIYgo0lkgkBsj0tk7uYrupxd-oDgR06Vfea5fxYWFqQQ,멈춰있는돌맹이,1,1
b1u-xWcRbnUesXCCZtLGCThTmxXcINOsth9-cLpC30iSZg,부러운놈,1,1
Ouhz2vH8Kf5ujmLgl2QilJqs1pRbF1U-wouFxF05vobQ20nDegyuodtaBQ,남문동 쇼메이커,1,1
OxCXe_UB_lQ3VQdWob7idCzouEDOPtD2y6DRMHS_4m3caE8,Colour Journey,1,1
wzO38rC2uR36ug8uFY3tOLcjVD-0XdVV4G5w977YPlP4nTI,간절한 그리움 ,1,1
P-pwtqeHfzvwlp-Aoem2nSr_ewvqYjPIoNwc3jKFVRS83Zg,soccer man,1,1
auZRuPKja1y25VuviEyGv8xe_-F6v5tLMc7IykpflqE2ZmA,쓰레쉬장인건포도,1,1
P2PrKVXrBv1RKCRmh7eSmEDHaNK7XAn6LTD-EJRyPUT12yWSW8muE6fhUw,고아청부살인업자,1,1
1xbPHMFqwmU9mzcin_zCj36QrSwAac2-qJnZT-phsqRjOrQ,asdfertqe32141,1,1
ao6JALEYGOH6d4UYCGmpWLhSp1LXhlBL-Y7vuNzlRYvhTqU,딜바람전용아이디,1,1
bJyDqkQFqx1MDb4BTg7aqjkBqJoJSykK4GdW54FNb_SYlFg,길구동구,1,1
OYzGZhOZJrVUb-vXnWe1VQQkmyxf-aSH6sxFkVwzAHkfdi8,Lucci,1,1
bL0GmEygdcY2zer96DVTYblHbPxS-ypTcFLC4G7MI8b7ieA,무우우우우우우빙,1,1
bLBcHfblNehmwMXY9Qyc3KqVXUVfHA9JYh1GWcL5Gh682Oc,뷩 신 게 임,1,1
O160TB2Fw52bqgy7kkC6Mu1m-BBoV4C6Wr_A6ihk2CNDSMo,햄벅의신,1,1
bmBigkIVyAbarWlyLa8a3jLPQRon-xdFumGKFJQGIynPEiM,탈론원챔이에요,1,1
O2iCK_2Er2lk-AADXn9LmmSVImdG44a598vXYNIE9sr8aQ,침딱해애두라,1,1
bkTSe_1g1xoy_JzHpXVnLZCnfEBvP3xXpI0EoGvdUoDmKN0,고기김치볶음,1,1
O4GLIwCUH8gkUs3PfVjMP7Hhje-3XNIZJnj1kYAtrkGuSw,청담동 HANO,1,1
bk9dN-qdwVTwXHUMPV9ggXHBCdfzbtguPmLjao9TTCep5EM,55사단 충성,1,1
wg9rox96wNtN1OJxoee7hEbUYhElM7AqncQDR_5WU9bMpX4,아빠는강함TTV,1,1
O5egudifemTTAqsldsw8sBXjdL0YRmCfa-gCIA4HQLWsrX37,골드노잠방,1,1
O7OO2bZ-thhKZQgd45snMstX3fnvaXXsC_b4t-xreDUaJWI,적정글만캐니언,1,1
OFxaADypJJHSTe3DN0YoEMaJmvHOjuTi5SCQGCSYiGhgfA,아주신기해,1,1
OI3seEW5S82lTMrrP-IPzKrxEvp8veHzPZxK7ZOeFDJzEA,와구리,1,1
2GLNskfnxY0p57Lc7cR_e87dEKIZY_R4v6YIQNsyBsmMZkk,마시마로7,1,1
2C_DFBgvOrGpsbc32d8cnM9KYeMobpK2oNKEJ4AQcMZZQJY,Slim 9lock,1,1
bZ4mwl7NueT1VJ90guijEjnTCj1JbWQ5K73vUkQ6SG6YFgM,몰락한 근,1,1
bWbvE1F8TgA0K9QTK4MJraOz5uWikAQpBheLTZd5BW0L56g,딜 블리츠,1,2
OMGIAHQJR1x2H_MwOeHQQw4u5bo51EmFBib2dfeerWpMNvQ,qweasdqweasd11,1,1
OTqMf8OxdSH_RIKBTUnpGOjpR3TFnketJl8Pm0SSD8ah25k,쑤 에,1,1
bPYoKMbfxv1ILLuY1CtuCx_DpaY_TnkPo0RVmDkpwRJSKIQ,광명핵존잘남,1,1
OU7y_0xwVfGs3yEcDOezRrP6Bf2SmmGaerRy3vLV5rSO76Z2ICORy6YgrQ,저 별에서 이별을,1,3
wpm1Tp4b6D7ipJA9-rLIBS-16gz_Vw3CbP2J8KU-Mn_OtA,먼짓이지,1,1
26Dhzm54eOl2b72vy57m7eMixTeMGwNlczOMyzDQShEnJg,하성욱,1,1
_5q65KSZT0kbAG8-xX2MoGceHQ-_qLFR2QIsnXwNXm9uCVE,퇴무르,1,1
xyOGMDjfeLCzRnt9PzsQyTkoK1r_KK_cv1yPAMDk5ijNOfY,짹짹이다야아,1,1
ctNFQ4iaNWtMsuJm3cXAqG-TzX5JUFv5hDxGEWbg7AhRng,DCTV,1,1
XR5YgBr-78bGCQG7QIjX0O7vrKA1v2nznGVu0jsYPn0hxw,1982년생,1,1
UxyI5tUZvwAEk7xIWkVSMWdn2YhuFZcfYIl75Fv4-A1OwnU,이거는답이없다,1,1
zRW1ujOYRBBhHC-LO0M2pQhMWWnrW1blY8g9bvmP4ZwNKRwL16GA6i694w,말파오른,1,1
XZ-pe7uMVFprg9MrZCr-qeDsEKeASVMSPFZfhnM1gjcJsi0,택견이엄마,1,1
XYBUGD-DnvOBqafYMreuVTLF8boROzTsxGxsJw6eBW9tDA,잡생각,1,1
zS5ikzoUrC5sgGEjUdlDz-b6xxr_eLyLcUOME3gkCZyfKg,알뜰폰 T1 Keria,1,1
UykvVXjLd4-QPTLxtfetZmMq-b24aeUWfiyEZj1ooelGRHg,도날드 덕,1,1
XWSYF6ZiI5B5RdDkV7zp8r5XoAHtI9oiMdzu925_QutLbpU,전복집 막내아들,1,1
XUF3MFHyQkI9H7MSA9c3443nmKIT_esUHdyQbv8-8WAlbXQ,얼려죽이기,1,1
XU-tIDWB8PPUs0IRQfNjywJazXFEKF-jeg5EhgvYArR45y8,성균관일짱문성욱,1,1
V3REafkwSaZTKMZ8mPrlJxvUm2axcQZXCptZ5y8fpUBGj5f0GZYi2s-OxQ,눈 장,1,1
V5JTf6-l7iXQhCICqyV6pnWkU6nA3oXw8fAdGqjMP7N3cDE,master ing,1,1
-JM_PRS6Y-n-8YEQd4dz7k_6Rd0W4J_l7G8NN0bVZRI4r8k,상큼블핑지수,1,1
XQyc9woF3DNIMfysd23BjhNaINTIMUwprAuL2bwsp3B7itQ,주무겸,1,1
-R1fRD_-uDxOeuWE1G0At9_P2lIn_ADSdyVPq6T6ftZlV-Q,궁댕국 갱승여친,1,1
-PwU9gzso7rhjicWXRDxMEf2DgW4VRE55usmxwG4FIa-Yyh_IDPq-h09Bw,화끈한 새77l,1,1
-OxLadIOVkNWY5C4hfCyOV9e7UOuttHp2AKhMjSPsXZNXEgp-YtFrk3JGg,모두안녀엉,1,1
V9wIIN7Dx6-DdFCQvW26cTXgpSyRNPSDmMl8XjOX3DkEVCg,오여솔,1,1
XOrj82TiED-bb_kZZyWORd2ar8Ltx82GjxmLUbTw6EzwHA,Elrond,1,1
VADYST47Udzy1Kh1-QfQ2DM8wmzoT4f8FzkqnhlTnbU9aLk,태우오빠,1,1
VDwdACV7_92yO5tYBoTMgozHNhMla5lQtZuaYV8J0XRhhA,즐기면안되겠니,1,1
VE7qqM9TnkpSkfTpcsD9oTdFFK95aWp4asqCM9mzNEnwMQ,불로배,1,1
XFvHLnEqJcKTPZvYXJBO09J6lDTtpHiFzTNu2pJoYs-fx_Y,죄없는사람,1,1
UwsROsIztUuWz_EkkdzlFZ18VJTykIsQdJToikiGI4yWjek,윤구똘추곰팡이,1,1
UvW5W-2D_O4n-CPCc13uILKKFJbBqNyBHdQHk2m4UZvDyQ,난뇌가없음,1,1
XawY6V4-roAVxk3LSTGw2GQMag6hm8wZYZtItQUHCi5N4-M,탱곰탱,1,1
UsmwVQyNBxt8yE_DsWg1wFECSX61Y3JWLmvZIS79yG5hmV0,너무 화나요,1,1
Y7ql7T7FPtLgj6rXk00ijr2VK4Hr5iyjOZJmbtXzezY5K5D1POYx_TGsBg,QoQoQooooo,1,1
UQGuKyhpwHWs7e6YO_EreEgIsrAyXXeF96Hmu7enxUCu6A,황색양,1,1
zFezJzin3uGLMSkozvuCdRoB7Vo_icFN2rRNM2ioVTG2JQ,beamman23,1,1
UXZ0HaaicImWQ1a9Di-83Kq_UlNCAUanZk1wB8oI-isgt5g,냥냥한 냥냥펀치,1,1
UYeYCURA75LDHvj4TDumjXYtQQ6lazPdzsQMpZ1mesz5CYw,빈포르,1,1
UZS4Q-yDUCItNntDsdeeyuVaqe6zIC3n2tERBS7i-CiVBoqf,lvLJE,1,1
-e8rNxGCu57at62ZLMbYbUs8B__cd5lvgn7geGnE70z6ZOs,이기적인마음,1,1
Xx9vUE_30bbnpe_-pow3pgSajdLRurhCpDjgBxY32qX6gXw,Ixtal Qiyana ,1,1
Uaf1sm1UXkWnipO-7IqGoJ1oIFR4bpp3ljq53A3z2rWdPiA,의디늬기여어,1,1
XtTw2rND02xubbRNgA00EdP3sRDULzeXX0HKUF21S28cFg,옥 천,1,1
-e3JW1jttG0jbYMhCcb1nFEZjbiI5GltWp2G0E01X9Ix2jGsD-XctuKDuQ,게임일뿐이잔아,1,1
XqY7H4ZBV7CfjprxKV1AF8M8dNWW6nx87nDbl3RYJg4wMiU,캐미컬하잎뽀이,1,1
UcEaA4XiiryvhQZ8w4pkkrB_foksPZO5-SDIufpyL1-s7ZA,바코드0,1,1
UdUEwibs_dNVD18s3epJ7hqiZ-Kr-AOHt3vMRnm2g8uT_Qc,오 잭,1,1
Ue2sQhrhQl0I-XIqdrBXGvKsr-obDnVE5fr-5LpWvelToA,방수빵스,1,1
UeP6_FmVzznIlRKUypd1RRpKpyRLCaxvoR_X9HStiptI4g,남자의 느낌표,1,1
Uhr8VYGllJ3Q-6IoMpBsEXUXvaotjKmhvmHYl8FTqz-_RQ,신체 건강,1,1
-aV-5-Nt8HLAakNx3lr_5kMwbeCx4Xx8HLU9F8lRCak-XQ,연어청하,1,1
UkfyCm9uwWkKs4zzTorBNM8PdUc1DXRNyeswU8jPFl0GM9g,조선시대1대왕,1,1
Xf2dzXudXNFcCuLe-OILk3XubC74p00e5cWsG8DATPM_zsk,연변촌놈성게이,1,1
zQlMqwXCdj43xjGcxLn2HGjrxE_gsihpKYF3PKXaQUx7fbQ,채찍플레이 닐라,1,1
VL2c9HpURKqVQENth-bh8E-wYp4tD58kkTrne64y4UX3hgM,사랑많이,1,1
XCOS5Es0dYMQ8jxsWdcVqlP_V47LWBqRd4zxab5QShOxy4s,Top Rank S,1,1
YB5wLnCdHwOPmCO9NEfADb3OFvvF1SOtr9jDjpJWhyDf4Oo,리롤 릴리아,1,1
-3ip_L9LdW7DkmdLmX4PImaRv10XQ-hvZN288xYj7M81JXA,limaide,1,1
WlqRuiOTs3KRKSIiCidnBNCNFNehNnQCgUAAv-dPQ_aw-TE,youbu,1,1
-8RLhkrTdrP8QsPvwHcc4CV204d3DPvHwNhvmU9NYDrpwFo,코무영담당일찐,1,1
-8-s1fMMnspLodzJB6f1tZ7bHc_mAFjr3x0PvagAi9PIlJ4,설것카타 ,1,1
Whxtz-SLj0aJzazYihALnhVFAOau0FbGwaUmOh3JPf3XRHY,병수다,1,1
zlwMyVK5BN_M_6mPBhvZuX8jq7ZmO0N6JHBmAUi7oqPkmg,조구멍,1,1
znCRWcutEL8vF5her-RTSSkk6kWN3kWTQj344_5WiYBjcQ,어둠의유혹,1,1
znFGAxR4f_9x1zAui0Rw9xw7ja4HJOeFUY_G9hgRXnweLQ,짜짜로니1인분,1,1
VqCUc0AxkUeMqVrejmMz8IXCSjJmickeGcgt7SuT9BKF5iNBdHzsf5XFXA,헨리리,1,1
-6bcyTAt9-SITdnfnYvKQo_riOcUcvxfEA8A3HrumAozkbo,모카죠아,1,1
Vw1vkAEk1D-gx9ydAF4YsYjRrlhfytyiCK1CmFHKd0RPMtI,Jay Town,1,1
VyCn2vAHI0jdQj7kgaQkZuIEgmcddqIXyQXus4rhslMvsw,엄킬러,1,1
VQnT3TEZoloz2mZV5JDyLHNMfOkNGltsz1bHHB1JqZnAj-Y,1515154,1,1
WVjPdnqBF6UTeS3L9n8bkmUjpd2VPFXm9ba5QpuP3BWGxik,쌔끈매끈녀,1,1
WS1byLobotpshAXe8yUHfC9ao9ryxZ7rXMUZCU2nD7fgblY,서울대 수학과 ,1,1
W1tDEyVbG7WW7NdZU-fLUhx38oEIDBV83vFFiYcoCt4FnU5R,콩벌레송충이,1,1
W1wLor2Ibz5OIyp6pVXOgCGpaKEH-XdCmI-ImeD5A1Z7a0E,탁한국,1,1
W1yMkTcntXaT9_2ntx0y1UVLF6NjWxpCoaJhZ8xc_j1MhhM,오렌지당구장,1,1
W2CaDgoZKwqop9y2VWeO6BcB4Ac2I6xJz7F0NTLBbpxEhQ8,들어오면너만주거,1,1
zvKbVQIbKpMpmh4fahISsS6T1osmqqR_gm6ftwfiN1oRY20,이번판은포기다,1,1
WKUWmX3Y5gfdwW_ncYRGpYJWN3PLVZ9GIM8zFvax6x67IQ,삶은 고독하다,1,1
W6fhZ5zEvSQkRD7EZyJlibw3T52YUw9nS-xoiaur8mfUF1qcW9_QcozN2w,신토고,1,1
WEiX41GAN0O37YVZO3i_CHxO3DdNsB5XPq7hF6DCYLUfge0w0XGeOma1pA,HUNSEUNGKING,1,1
Wm-LTjGJnr1dGxeYFg6TKORD398I1Di2osZrnVKDV32mnWI,퐁퐁남제리,1,1
zj_0NalEevsu9Kr1-h3fI7oRo9zkuN3iT_zGY-oH8a0vpMM,잠시만와봐,1,1
-8lKJodXN5mJBAUP1FDk2fbKK9t8mvU6nyS8B_rCr1h4H7g,마이콜쉐키,1,1
VgEq9NP78RNIk8zKklM__fqdBCxZP-p637MtVtOVUvsYmk4,정글 COME BACK,1,1
zXlwVG4ABhLQXZuZYz6XvU1fwzX84Xd00z7CY2cg1qJ0yIORnRADj4w38w,3대500잡담금지,1,1
XBNbS9F5ETEhcpa4Q--sRoRqgxyWbht69KeRhF98InlRbDD0UpTn7B01FA,hide siuuuu bush,1,1
X9kPc20txokjKHB_jv1YMJuZmRaiuWiCgKt36iiSqWMtog,보건진료소장,1,1
VRibNIya9zfIwqkzwvb0Ipup8uXUeRkXqPspTfPI7LcLfkk,빈공간은못참지,1,1
-H9TVw--e2pLOuqHBixprA9OUjvkSECiEGLB6-UfA0upZw,모두꿇어라,1,1
X7FJ4dIA_Ud1rk13frSvjL7uk1iSx5DfLhf2EMG3h2lAjKF1ctGcVkCkXg,satoshi gogo,1,1
VT_nGmvl1MAHi7sh498XkPq7mrSv9QXgCjyjM6ztqetFjg,BIRDKING,1,1
-GlVDsWxmKT7Ws_Zzt5_2BS-7fJiwnGfLuSdZnvEz_Iuvxc,때는 여름이었다,1,1
VX0j8QHH_qqi4itARE2oIlae18LPtMPBCj0GRdi9SXXD5w,Taek nology,1,1
X4aJuj0Bq66IWuFpg-ec6L5Q9JXyrGrrxzTDofiWKgXzgM0,유인재,1,1
X1yM5ESZioxgGDHLodgmTd7y4H5RAnj7U5Eyk6u2yP8i1Ls,DIGEUT,1,1
V_zwwNjK9R9HcEB8WXKS6apA6CtZo6Qv_8uRt5rzxKNHMQ,누나젖좀,1,1
zchkmoUsOHH8d1WcEhB2469RMpJTt-il9Gs49-xqRjJliQ,loveano,1,1
VaL-iWGg9OsfzlEQfMFvPuSG5W-IbNWROaI-TWWjx23p_5E,뭐래씹년이,1,1
-AVpmtVRFWJb8RXqv1t0NI7A6KLAh9kD_oH-OcZjJLxzaw,그냥 들어가,1,1
Vag2ShZEvT0mS2fj8PWFwUCVZImOygQnbi50tWO1hUjQbvpI9IsVdJqEmg,I am Jo,1,1
Wz1OK-WP_Ux_eurPMJuGQwV13s91qNHRSfDWD9bR3eXxfw,심상정 뽑은 사람,1,1
zeGnUqFFrTCp4h8EggLEVdIG87qsGKso30FtdZ-T9KgPHbE,팀못하면못이김,1,1
VbQaU-QnS8MWtfTo7feinqnOOgpdQvOfUDPd2_6d3cxSozg,기둥은 서폿이다,1,1
Vcq2VBWv_A-iyE0A-1_3rXdz4olggzSovorkhxE8fAvSw58,달인인증샷,1,1
-9qPaHvARc34fxX9WavHY0uw3kjrE1Rh4c8IaeC81WfFW5XVJ_RHMS0DDg,옆집매운탕,1,1
Y91mDO4xnyCF-QoboKQPr28b4ese4dzRg-p2-gqFbu4mILs,밀리콩,1,1
UN1LQDbd2qYKVhCwgjwZzgQ1q76Qzh-izccDnbcJXJii7Q,포기하면진짜편해,1,1
S8oP6DkdUpL6zCxyb1llMziiQ0WUUQD5YeOk3YqYUNi1Gg,Muzi con,1,1
ZLQq5eUoHjWsoJoyDvfnlNKcx1JtkPYfWZT3sGquJoPxSEQ,수학이 어렵다,1,1
SmCD1G037VCgLhpE6l0--3UKJKgu_F60NCEZIMwKb07-ta3rgljCXWuZ7Q,승률7할자르반,1,1
ZcMDnVvKsZ5yUbVB5n6nvx8TQQT7cyzo2iNePwfzg7TF7w,Anamia,1,1
yMuLoBS3BK04Q1-AxAo4KbiRUVUGaHOyEjjdk4sNb5v9aQ,설 욕,1,1
Sqmtbft3IJ-2TClkr-r1hSpYjFLvw10klQcYzMzcn759XwI,조 도 계 수,1,1
T0tdf4EMSLixgsN71CxdfKZzZgP7TXG8aNcgclzZBaoZodo,lIIIIllllll,1,1
T2uyGQmZdpRUNFW22O46hYLfo1VAnrvnro6KC5V14IAtmOMYPNsWh9KxGg,아기공룡진박,1,1
0IqaezNP6dlsaJbAAeeDTeTpuWtxEePeL2D3ybNlHvZqs5A,두산이아버지,1,1
T8D32k60pieuA_ve_SoftsCO4wHmimPIV3MVnkTi7VUb62I,응애나애기지녁,1,1
ZMdpYWdddlOJlL6BsPEAbueEs8mWMLio0OVqwNoYFUJ_-SQ,Batholith,1,1
ZLaryK-gqXE7IESDq9JTKhhKsaKL4wcmrnaYEml0QyUKgA,다 줘패고싶다,1,1
ZIwlo5uuMG0CHybMbGzRHjFFpSkvUXI8dKnvDcgVozFGPw,뽀르뽀르,1,1
Z2zNhGIEldCZn1GiIwFIDp-Fy_qgDF8-htePncqdkt55Aog,LUS AD CARRY,1,1
TGPdRuhjh6ds7x2_V2YLl82h46RHkg0vdM_OsWiOEr22PgU,민기 솔 천상강림,1,1
yYvwNhcnxu-EGRJhAwAVklk8mlS-pJax-UMO9v0PaVBLO-lbqJOKenX7Xg,똑둘기,1,1
0FQk9Slm05laGydDyQMpFjiDf2bIIvWgQJPOEQ6sHKNTepE,서리다,1,1
TMB6dJt0dCZ8GG4qLa9VxfLdiLWxyme4jChFU0xWWamjTJA,건강조심해,1,1
ZFDRCwvHnKwU96_WPknqlJbGZmorIHAkbkW8pyloMsDYzFY,블리블랑,1,1
TPnNKxhZQcychP27pIBWQt3X33JUaGA8Uo05g5Ycfdv29M0,장래희망조이팬티,1,1
ZD1qim01JWPDcNKK_P9xLnOrtWmnGx2qDaeUw5nkSzvvy4w,원딜 생각중,1,1
Z9nR1f8XrhyEhR81FvYBN9idiNWsiEkKu-vW11zpls4LUAU,누가똥을못누누,1,1
Z9C5HCekbbHBoBhD06GPmN5OjFMapG8XTyF92z_ojkvijdo,카직스랑카섹수,1,1
Z58rhmzIVzlqU6G9yB5Z_G31UQPl03VsgfxpCdhbsOSElQ,쓰나미 턱,1,1
SloeNNqL-5MB84zOEJhpTs1Wnx94nuhioPgclUWSX9SH67k,돈받자,1,1
Zf7wz3vX1260O1YwRjZSwjK-51l9cgRcBz6wfXk901LxGfw,날로먹는루시안,1,1
ZkhYzgbjzoxJDvooveMzhR9Fdb73ZSaYWOPruUkGLZbP_m7H,2020622,1,1
ZkrfjZm89_m6M3tl-13Pz8pQshzPuj4M2WqFSd-CXpfp0-A,천 승 대 호,1,1
0d4uZm3VmGve4H1puAoNqclH-xfvxqXL7M7QXlxaqkU8HC4,흔 래,1,1
SPO7DpKXhfJlFMxvmlhMZdQMHAsgCo_z9hKBBN5t-8HfzYg,손맛짜릿해,1,1
SPehpzZjH2yJcM-2M84h405G8vs05T79iVzPM7pCDuLTNg,내가태태라니,1,4
SS1_35GrHeWNJByp55xAaJwFnFi7EjSc91wUTffaP4qGS54,누런누렁이,1,1
ZytZ-ACCPeM9kg07FHYnHr1-blyl1isz29s7Iw0mNVUd2kA,벌레이제희,1,1
SUJ8MrVuI7l-YfNmjFJUAO6t3zlNv1ipIOn-Z0sO5vVdbQ,09년생 데프트,1,1
Zx5sXrK5cyDLVYK67CZewrtkdDxKkPTthkgyWQAguAraSaU,강볼링,1,1
0W5Ni-l0jXkKuUB0uEPfOVMhXM-z27Ibe5HQeNkM-Zdx746n,테디스틱 fan,1,1
SVn-Dt7lbBdZCK5JbEFfFJRGGLv5z1dVarOoYMga92B8KNU,BABYMETAL,1,1
SW0gMmSsPz6DtU_il6fsbGP18CpWCzXu1fG57qeNiJ6lNPM,2은우,1,1
0VdDnl_MrU8FZR_UNWnnFBBVdaKc7yeZe71cuhADOSoHs-c,두둥두칫,1,1
ZsKoJy3TYmuf1pPkWIm-EQrlfOW-RnfYMrFS4NJFMLNVKPU,태영냥,1,1
0V7b5SETyhEcby3e6zMntLzYYXdjIsCCoLom4UX0TkjfzQo,우기와 무기,1,1
SZR0hhxnKlMdkrEzMF6oow4ruKmLSc-a0kJdDZ18IE22s3Q,그렌드망나니,1,1
0UdMf1wIzk5JJJ-m_q6uR2rl8whBhPfd-yTJI9x5_YLo9Q,채팅차단상태핑만,1,1
ZqhYs-PhJZ8HEX8VTaJUkhAUR7wTbqo6A-N52BTNrDl_NPw,노엘국힙원탑,1,1
Zpj1tFdzF73_LZrOCdtU88qtwOwfdmrqJ6zMhnAomkmAdHU-LJowDSlCCg,땀내나는 탑유저,1,1
S_-6pBXkH0mtyYmHKpX0PFKNAU9kNaMrV2FftoMCmoClg1c,차니얌,1,1
S_GK_Ux2BXR5WMAUHJDoJDtfp7R4Tc2qUesB4OQqHzBE4Ck,꼬잉뿌잉뚜잉뽀잉,1,1
